0.000000e+00	2.810083e-02	5.600835e-02	8.353549e-02	1.105071e-01	1.367645e-01	1.621693e-01	1.866050e-01	2.099779e-01	2.322166e-01	2.532705e-01	2.731078e-01	2.917128e-01	3.090835e-01	3.252290e-01	3.401669e-01	3.539208e-01	3.665191e-01	3.779923e-01	3.883725e-01	3.976915e-01	4.059803e-01	4.132685e-01	4.195829e-01	4.249482e-01	4.293857e-01	4.329135e-01	4.355464e-01	4.372954e-01	4.381681e-01	4.381681e-01	4.372954e-01	4.355464e-01	4.329135e-01	4.293857e-01	4.249482e-01	4.195829e-01	4.132685e-01	4.059803e-01	3.976915e-01	3.883725e-01	3.779923e-01	3.665191e-01	3.539208e-01	3.401669e-01	3.252290e-01	3.090835e-01	2.917128e-01	2.731078e-01	2.532705e-01	2.322166e-01	2.099779e-01	1.866050e-01	1.621693e-01	1.367645e-01	1.105071e-01	8.353549e-02	5.600835e-02	2.810083e-02	0.000000e+00	
0.000000e+00	2.619818e-02	5.222957e-02	7.793221e-02	1.031533e-01	1.277532e-01	1.516077e-01	1.746106e-01	1.966739e-01	2.177280e-01	2.377206e-01	2.566156e-01	2.743910e-01	2.910370e-01	3.065541e-01	3.209507e-01	3.342417e-01	3.464463e-01	3.575871e-01	3.676882e-01	3.767747e-01	3.848711e-01	3.920015e-01	3.981879e-01	4.034508e-01	4.078081e-01	4.112750e-01	4.138641e-01	4.155849e-01	4.164437e-01	4.164437e-01	4.155849e-01	4.138641e-01	4.112750e-01	4.078081e-01	4.034508e-01	3.981879e-01	3.920015e-01	3.848711e-01	3.767747e-01	3.676882e-01	3.575871e-01	3.464463e-01	3.342417e-01	3.209507e-01	3.065541e-01	2.910370e-01	2.743910e-01	2.566156e-01	2.377206e-01	2.177280e-01	1.966739e-01	1.746106e-01	1.516077e-01	1.277532e-01	1.031533e-01	7.793221e-02	5.222957e-02	2.619818e-02	0.000000e+00	
0.000000e+00	2.446230e-02	4.877955e-02	7.281044e-02	9.642092e-02	1.194871e-01	1.418978e-01	1.635559e-01	1.843792e-01	2.043008e-01	2.232683e-01	2.412430e-01	2.581986e-01	2.741196e-01	2.889996e-01	3.028402e-01	3.156488e-01	3.274374e-01	3.382215e-01	3.480187e-01	3.568479e-01	3.647281e-01	3.716784e-01	3.777165e-01	3.828590e-01	3.871208e-01	3.905144e-01	3.930503e-01	3.947364e-01	3.955781e-01	3.955781e-01	3.947364e-01	3.930503e-01	3.905144e-01	3.871208e-01	3.828590e-01	3.777165e-01	3.716784e-01	3.647281e-01	3.568479e-01	3.480187e-01	3.382215e-01	3.274374e-01	3.156488e-01	3.028402e-01	2.889996e-01	2.741196e-01	2.581986e-01	2.412430e-01	2.232683e-01	2.043008e-01	1.843792e-01	1.635559e-01	1.418978e-01	1.194871e-01	9.642092e-02	7.281044e-02	4.877955e-02	2.446230e-02	0.000000e+00	
0.000000e+00	2.287148e-02	4.561589e-02	6.810910e-02	9.023275e-02	1.118766e-01	1.329405e-01	1.533359e-01	1.729862e-01	1.918278e-01	2.098088e-01	2.268896e-01	2.430408e-01	2.582430e-01	2.724847e-01	2.857618e-01	2.980759e-01	3.094331e-01	3.198429e-01	3.293173e-01	3.378700e-01	3.455152e-01	3.522674e-01	3.581407e-01	3.631481e-01	3.673016e-01	3.706114e-01	3.730862e-01	3.747323e-01	3.755542e-01	3.755542e-01	3.747323e-01	3.730862e-01	3.706114e-01	3.673016e-01	3.631481e-01	3.581407e-01	3.522674e-01	3.455152e-01	3.378700e-01	3.293173e-01	3.198429e-01	3.094331e-01	2.980759e-01	2.857618e-01	2.724847e-01	2.582430e-01	2.430408e-01	2.268896e-01	2.098088e-01	1.918278e-01	1.729862e-01	1.533359e-01	1.329405e-01	1.118766e-01	9.023275e-02	6.810910e-02	4.561589e-02	2.287148e-02	0.000000e+00	
0.000000e+00	2.140774e-02	4.270342e-02	6.377734e-02	8.452439e-02	1.048460e-01	1.246519e-01	1.438609e-01	1.624021e-01	1.802151e-01	1.972497e-01	2.134657e-01	2.288322e-01	2.433268e-01	2.569344e-01	2.696465e-01	2.814600e-01	2.923761e-01	3.023996e-01	3.115378e-01	3.197996e-01	3.271953e-01	3.337354e-01	3.394307e-01	3.442911e-01	3.483261e-01	3.515437e-01	3.539507e-01	3.555524e-01	3.563524e-01	3.563524e-01	3.555524e-01	3.539507e-01	3.515437e-01	3.483261e-01	3.442911e-01	3.394307e-01	3.337354e-01	3.271953e-01	3.197996e-01	3.115378e-01	3.023996e-01	2.923761e-01	2.814600e-01	2.696465e-01	2.569344e-01	2.433268e-01	2.288322e-01	2.134657e-01	1.972497e-01	1.802151e-01	1.624021e-01	1.438609e-01	1.246519e-01	1.048460e-01	8.452439e-02	6.377734e-02	4.270342e-02	2.140774e-02	0.000000e+00	
0.000000e+00	2.005606e-02	4.001271e-02	5.977244e-02	7.924144e-02	9.833125e-02	1.169600e-01	1.350536e-01	1.525463e-01	1.693809e-01	1.855092e-01	2.008913e-01	2.154956e-01	2.292975e-01	2.422795e-01	2.544298e-01	2.657414e-01	2.762118e-01	2.858417e-01	2.946345e-01	3.025953e-01	3.097309e-01	3.160484e-01	3.215555e-01	3.262597e-01	3.301680e-01	3.332865e-01	3.356206e-01	3.371743e-01	3.379505e-01	3.379505e-01	3.371743e-01	3.356206e-01	3.332865e-01	3.301680e-01	3.262597e-01	3.215555e-01	3.160484e-01	3.097309e-01	3.025953e-01	2.946345e-01	2.858417e-01	2.762118e-01	2.657414e-01	2.544298e-01	2.422795e-01	2.292975e-01	2.154956e-01	2.008913e-01	1.855092e-01	1.693809e-01	1.525463e-01	1.350536e-01	1.169600e-01	9.833125e-02	7.924144e-02	5.977244e-02	4.001271e-02	2.005606e-02	0.000000e+00	
0.000000e+00	1.880380e-02	3.751893e-02	5.605827e-02	7.433771e-02	9.227750e-02	1.098034e-01	1.268473e-01	1.433484e-01	1.592530e-01	1.745148e-01	1.890949e-01	2.029612e-01	2.160882e-01	2.284565e-01	2.400516e-01	2.508641e-01	2.608881e-01	2.701211e-01	2.785632e-01	2.862165e-01	2.930845e-01	2.991718e-01	3.044833e-01	3.090242e-01	3.127996e-01	3.158138e-01	3.180709e-01	3.195738e-01	3.203248e-01	3.203248e-01	3.195738e-01	3.180709e-01	3.158138e-01	3.127996e-01	3.090242e-01	3.044833e-01	2.991718e-01	2.930845e-01	2.862165e-01	2.785632e-01	2.701211e-01	2.608881e-01	2.508641e-01	2.400516e-01	2.284565e-01	2.160882e-01	2.029612e-01	1.890949e-01	1.745148e-01	1.592530e-01	1.433484e-01	1.268473e-01	1.098034e-01	9.227750e-02	7.433771e-02	5.605827e-02	3.751893e-02	1.880380e-02	0.000000e+00	
0.000000e+00	1.764021e-02	3.520094e-02	5.260399e-02	6.977363e-02	8.663770e-02	1.031286e-01	1.191839e-01	1.347472e-01	1.497680e-01	1.642022e-01	1.780122e-01	1.911661e-01	2.036378e-01	2.154065e-01	2.264563e-01	2.367753e-01	2.463553e-01	2.551913e-01	2.632806e-01	2.706229e-01	2.772189e-01	2.830710e-01	2.881817e-01	2.925544e-01	2.961922e-01	2.990983e-01	3.012753e-01	3.027254e-01	3.034500e-01	3.034500e-01	3.027254e-01	3.012753e-01	2.990983e-01	2.961922e-01	2.925544e-01	2.881817e-01	2.830710e-01	2.772189e-01	2.706229e-01	2.632806e-01	2.551913e-01	2.463553e-01	2.367753e-01	2.264563e-01	2.154065e-01	2.036378e-01	1.911661e-01	1.780122e-01	1.642022e-01	1.497680e-01	1.347472e-01	1.191839e-01	1.031286e-01	8.663770e-02	6.977363e-02	5.260399e-02	3.520094e-02	1.764021e-02	0.000000e+00	
0.000000e+00	1.655610e-02	3.304064e-02	4.938313e-02	6.551512e-02	8.137111e-02	9.688937e-02	1.120126e-01	1.266883e-01	1.408694e-01	1.545140e-01	1.675856e-01	1.800531e-01	1.918903e-01	2.030756e-01	2.135917e-01	2.234254e-01	2.325666e-01	2.410081e-01	2.487453e-01	2.557754e-01	2.620974e-01	2.677114e-01	2.726182e-01	2.768194e-01	2.803167e-01	2.831119e-01	2.852067e-01	2.866024e-01	2.873000e-01	2.873000e-01	2.866024e-01	2.852067e-01	2.831119e-01	2.803167e-01	2.768194e-01	2.726182e-01	2.677114e-01	2.620974e-01	2.557754e-01	2.487453e-01	2.410081e-01	2.325666e-01	2.234254e-01	2.135917e-01	2.030756e-01	1.918903e-01	1.800531e-01	1.675856e-01	1.545140e-01	1.408694e-01	1.266883e-01	1.120126e-01	9.688937e-02	8.137111e-02	6.551512e-02	4.938313e-02	3.304064e-02	1.655610e-02	0.000000e+00	
0.000000e+00	1.554353e-02	3.102240e-02	4.637279e-02	6.153261e-02	7.644225e-02	9.104521e-02	1.052887e-01	1.191242e-01	1.325074e-01	1.453987e-01	1.577632e-01	1.695705e-01	1.807946e-01	1.914137e-01	2.014097e-01	2.107681e-01	2.194776e-01	2.275293e-01	2.349170e-01	2.416362e-01	2.476840e-01	2.530590e-01	2.577604e-01	2.617884e-01	2.651434e-01	2.678260e-01	2.698372e-01	2.711775e-01	2.718475e-01	2.718475e-01	2.711775e-01	2.698372e-01	2.678260e-01	2.651434e-01	2.617884e-01	2.577604e-01	2.530590e-01	2.476840e-01	2.416362e-01	2.349170e-01	2.275293e-01	2.194776e-01	2.107681e-01	2.014097e-01	1.914137e-01	1.807946e-01	1.695705e-01	1.577632e-01	1.453987e-01	1.325074e-01	1.191242e-01	1.052887e-01	9.104521e-02	7.644225e-02	6.153261e-02	4.637279e-02	3.102240e-02	1.554353e-02	0.000000e+00	
